timestep_superordinate_dispatch,region_from,region_to,carrier,value,variable
10th < 2020,usa < delaware,usa < maryland,power,4288.736345064067,flhExc
10th < 2020,usa < delaware,usa < newJersey,power,4369.215503049766,flhExc
10th < 2020,usa < delaware,usa < newJersey,power,4369.215503049766,flhExc
10th < 2020,usa < delaware,usa < pennsylvania,power,4116.044898427194,flhExc
10th < 2020,usa < delaware,usa < pennsylvania,power,4116.044898427194,flhExc
10th < 2020,usa < florida,usa < alabama,power,4750.876511828742,flhExc
10th < 2020,usa < florida,usa < alabama,power,4750.876511828742,flhExc
10th < 2020,usa < florida,usa < georgia,power,3267.4632201171007,flhExc
10th < 2020,usa < florida,usa < georgia,power,3267.4632201171007,flhExc
10th < 2020,usa < georgia,usa < alabama,power,3108.2857018964555,flhExc
10th < 2020,usa < georgia,usa < alabama,power,3108.2857018964555,flhExc
10th < 2020,usa < georgia,usa < florida,power,4873.224009471857,flhExc
10th < 2020,usa < georgia,usa < florida,power,4873.224009471857,flhExc
10th < 2020,usa < georgia,usa < northCarolina,power,5432.57150233772,flhExc
10th < 2020,usa < georgia,usa < northCarolina,power,5432.57150233772,flhExc
10th < 2020,usa < georgia,usa < southCarolina,power,4475.899263069469,flhExc
10th < 2020,usa < georgia,usa < southCarolina,power,4475.899263069469,flhExc
10th < 2020,usa < georgia,usa < tennessee,power,5226.445644886551,flhExc
10th < 2020,usa < georgia,usa < tennessee,power,5226.445644886551,flhExc
10th < 2020,usa < idaho,usa < montana,power,5939.693833049198,flhExc
10th < 2020,usa < idaho,usa < montana,power,5939.693833049198,flhExc
10th < 2020,usa < idaho,usa < nevada,power,4314.814956706512,flhExc
10th < 2020,usa < idaho,usa < nevada,power,4314.814956706512,flhExc
10th < 2020,usa < idaho,usa < oregon,power,3971.3931044555366,flhExc
10th < 2020,usa < idaho,usa < oregon,power,3971.3931044555366,flhExc
10th < 2020,usa < idaho,usa < utah,power,4604.980541063863,flhExc
10th < 2020,usa < idaho,usa < utah,power,4604.980541063863,flhExc
10th < 2020,usa < idaho,usa < washington,power,4849.277871358005,flhExc
10th < 2020,usa < idaho,usa < washington,power,4849.277871358005,flhExc
10th < 2020,usa < idaho,usa < wyoming,power,3930.807246852941,flhExc
10th < 2020,usa < idaho,usa < wyoming,power,3930.807246852941,flhExc
10th < 2020,usa < illinois,usa < indiana,power,7194.942890846131,flhExc
10th < 2020,usa < illinois,usa < indiana,power,7194.942890846131,flhExc
10th < 2020,usa < illinois,usa < iowa,power,2804.653232773743,flhExc
10th < 2020,usa < illinois,usa < iowa,power,2804.653232773743,flhExc
10th < 2020,usa < illinois,usa < kentucky,power,5443.34581621767,flhExc
10th < 2020,usa < illinois,usa < kentucky,power,5443.34581621767,flhExc
10th < 2020,usa < illinois,usa < missouri,power,5300.469509480765,flhExc
10th < 2020,usa < illinois,usa < missouri,power,5300.469509480765,flhExc
10th < 2020,usa < illinois,usa < wisconsin,power,5677.418709710325,flhExc
10th < 2020,usa < illinois,usa < wisconsin,power,5677.418709710325,flhExc
10th < 2020,usa < indiana,usa < illinois,power,1690.5194776102521,flhExc
10th < 2020,usa < indiana,usa < illinois,power,1690.5194776102521,flhExc
10th < 2020,usa < indiana,usa < kentucky,power,4450.659987727939,flhExc
10th < 2020,usa < indiana,usa < kentucky,power,4450.659987727939,flhExc
10th < 2020,usa < indiana,usa < michigan,power,2125.1028179345694,flhExc
10th < 2020,usa < indiana,usa < michigan,power,2125.1028179345694,flhExc
10th < 2020,usa < indiana,usa < ohio,power,5905.504522465014,flhExc
10th < 2020,usa < indiana,usa < ohio,power,5905.504522465014,flhExc
10th < 2020,usa < iowa,usa < illinois,power,3871.692651361574,flhExc
10th < 2020,usa < iowa,usa < illinois,power,3871.692651361574,flhExc
10th < 2020,usa < iowa,usa < minnesota,power,4774.745303421132,flhExc
10th < 2020,usa < iowa,usa < minnesota,power,4774.745303421132,flhExc
10th < 2020,usa < iowa,usa < missouri,power,4882.7444846830585,flhExc
10th < 2020,usa < iowa,usa < missouri,power,4882.7444846830585,flhExc
10th < 2020,usa < iowa,usa < nebraska,power,5192.998211526513,flhExc
10th < 2020,usa < iowa,usa < nebraska,power,5192.998211526513,flhExc
10th < 2020,usa < iowa,usa < southDakota,power,6311.393790132858,flhExc
10th < 2020,usa < iowa,usa < southDakota,power,6311.393790132858,flhExc
10th < 2020,usa < iowa,usa < wisconsin,power,5412.976770319508,flhExc
10th < 2020,usa < iowa,usa < wisconsin,power,5412.976770319508,flhExc
10th < 2020,usa < kansas,usa < colorado,power,4878.868189666499,flhExc
10th < 2020,usa < kansas,usa < colorado,power,4878.868189666499,flhExc
10th < 2020,usa < kansas,usa < missouri,power,6430.094207621492,flhExc
10th < 2020,usa < kansas,usa < missouri,power,6430.094207621492,flhExc
10th < 2020,usa < kansas,usa < nebraska,power,4137.323306186708,flhExc
10th < 2020,usa < kansas,usa < nebraska,power,4137.323306186708,flhExc
10th < 2020,usa < kansas,usa < oklahoma,power,5229.161724417476,flhExc
10th < 2020,usa < kansas,usa < oklahoma,power,5229.161724417476,flhExc
10th < 2020,usa < kentucky,usa < illinois,power,2579.0448631240833,flhExc
10th < 2020,usa < kentucky,usa < illinois,power,2579.0448631240833,flhExc
