region_1,region_2,technology_4,timestep_2,parameter,value,comment
usa,alabama,hhtOil,2025,capaConvResi,12.4102,
usa,alabama,hhtOil,2030,capaConvResi,9.3091,
usa,alabama,hhtOil,2035,capaConvResi,6.9804,
usa,arizona,hhtOil,2020,capaConvResi,17.3212,
usa,arizona,hhtOil,2025,capaConvResi,12.9894,
usa,arizona,hhtOil,2030,capaConvResi,9.7421,
usa,arizona,hhtOil,2035,capaConvResi,7.308,
usa,arkansas,hhtOil,2020,capaConvResi,8.9405,
usa,arkansas,hhtOil,2025,capaConvResi,6.7025,
usa,arkansas,hhtOil,2030,capaConvResi,5.0298,
usa,arkansas,hhtOil,2035,capaConvResi,3.7694,
usa,california,hhtOil,2020,capaConvResi,124.9381,
usa,california,hhtOil,2025,capaConvResi,93.7036,
usa,california,hhtOil,2030,capaConvResi,70.2792,
usa,california,hhtOil,2035,capaConvResi,52.7079,
usa,colorado,hhtOil,2020,capaConvResi,21.6225,
usa,colorado,hhtOil,2025,capaConvResi,16.2139,
usa,colorado,hhtOil,2030,capaConvResi,12.1605,
usa,colorado,hhtOil,2035,capaConvResi,9.1204,
usa,connecticut,hhtOil,2020,capaConvResi,33.1924,
usa,connecticut,hhtOil,2025,capaConvResi,24.8904,
usa,connecticut,hhtOil,2030,capaConvResi,18.6678,
usa,connecticut,hhtOil,2035,capaConvResi,14.0009,
usa,delaware,hhtOil,2020,capaConvResi,2.4428,
usa,delaware,hhtOil,2025,capaConvResi,1.8321,
usa,delaware,hhtOil,2030,capaConvResi,1.3756,
usa,delaware,hhtOil,2035,capaConvResi,1.0317,
usa,florida,hhtOil,2020,capaConvResi,38.0568,
usa,florida,hhtOil,2025,capaConvResi,28.5397,
usa,florida,hhtOil,2030,capaConvResi,21.4048,
usa,florida,hhtOil,2035,capaConvResi,16.0566,
usa,georgia,hhtOil,2020,capaConvResi,26.734,
usa,georgia,hhtOil,2025,capaConvResi,20.0505,
usa,georgia,hhtOil,2030,capaConvResi,15.0409,
usa,georgia,hhtOil,2035,capaConvResi,11.2807,
usa,idaho,hhtOil,2020,capaConvResi,4.3633,
usa,idaho,hhtOil,2025,capaConvResi,3.2754,
usa,idaho,hhtOil,2030,capaConvResi,2.4536,
usa,idaho,hhtOil,2035,capaConvResi,1.8387,
usa,illinois,hhtOil,2020,capaConvResi,44.5903,
usa,illinois,hhtOil,2025,capaConvResi,33.4383,
usa,illinois,hhtOil,2030,capaConvResi,25.0802,
usa,illinois,hhtOil,2035,capaConvResi,18.8087,
usa,indiana,hhtOil,2020,capaConvResi,33.0181,
usa,indiana,hhtOil,2025,capaConvResi,24.7621,
usa,indiana,hhtOil,2030,capaConvResi,18.576,
usa,indiana,hhtOil,2035,capaConvResi,13.9291,
usa,iowa,hhtOil,2020,capaConvResi,14.2338,
usa,iowa,hhtOil,2025,capaConvResi,10.6784,
usa,iowa,hhtOil,2030,capaConvResi,8.0073,
usa,iowa,hhtOil,2035,capaConvResi,6.0086,
usa,kansas,hhtOil,2020,capaConvResi,9.4986,
usa,kansas,hhtOil,2025,capaConvResi,7.124,
usa,kansas,hhtOil,2030,capaConvResi,5.3445,
usa,kansas,hhtOil,2035,capaConvResi,4.0069,
usa,kentucky,hhtOil,2020,capaConvResi,15.8218,
usa,kentucky,hhtOil,2025,capaConvResi,11.8649,
usa,kentucky,hhtOil,2030,capaConvResi,8.8987,
usa,kentucky,hhtOil,2035,capaConvResi,6.6755,
usa,louisiana,hhtOil,2020,capaConvResi,30.3134,
usa,louisiana,hhtOil,2025,capaConvResi,22.7366,
usa,louisiana,hhtOil,2030,capaConvResi,17.0524,
usa,louisiana,hhtOil,2035,capaConvResi,12.7893,
usa,maine,hhtOil,2020,capaConvResi,7.6104,
usa,maine,hhtOil,2025,capaConvResi,5.7118,
usa,maine,hhtOil,2030,capaConvResi,4.2838,
usa,maine,hhtOil,2035,capaConvResi,3.2168,
usa,maryland,hhtOil,2020,capaConvResi,15.8573,
usa,maryland,hhtOil,2025,capaConvResi,11.893,
usa,maryland,hhtOil,2030,capaConvResi,8.9198,
usa,maryland,hhtOil,2035,capaConvResi,6.6898,
usa,massachusetts,hhtOil,2020,capaConvResi,64.9173,
usa,massachusetts,hhtOil,2025,capaConvResi,48.6922,
usa,massachusetts,hhtOil,2030,capaConvResi,36.5233,
usa,massachusetts,hhtOil,2035,capaConvResi,27.3883,
usa,michigan,hhtOil,2020,capaConvResi,35.0971,
usa,michigan,hhtOil,2025,capaConvResi,26.3243,
usa,michigan,hhtOil,2030,capaConvResi,19.7447,
usa,michigan,hhtOil,2035,capaConvResi,14.81,
usa,minnesota,hhtOil,2020,capaConvResi,22.3146,
usa,minnesota,hhtOil,2025,capaConvResi,16.736,
usa,minnesota,hhtOil,2030,capaConvResi,12.5549,
usa,minnesota,hhtOil,2035,capaConvResi,9.4118,
usa,mississippi,hhtOil,2020,capaConvResi,8.5538,
usa,mississippi,hhtOil,2025,capaConvResi,6.4168,
usa,mississippi,hhtOil,2030,capaConvResi,4.8112,
usa,mississippi,hhtOil,2035,capaConvResi,3.6069,
usa,missouri,hhtOil,2020,capaConvResi,17.2822,
usa,missouri,hhtOil,2025,capaConvResi,12.9616,
usa,missouri,hhtOil,2030,capaConvResi,9.7198,
usa,missouri,hhtOil,2035,capaConvResi,7.2913,
usa,montana,hhtOil,2020,capaConvResi,3.3626,
usa,montana,hhtOil,2025,capaConvResi,2.5205,
usa,montana,hhtOil,2030,capaConvResi,1.8904,
usa,montana,hhtOil,2035,capaConvResi,1.4193,
usa,nebraska,hhtOil,2020,capaConvResi,7.5643,
usa,nebraska,hhtOil,2025,capaConvResi,5.6748,
usa,nebraska,hhtOil,2030,capaConvResi,4.2515,
usa,nebraska,hhtOil,2035,capaConvResi,3.1902,
usa,nevada,hhtOil,2020,capaConvResi,8.1116,
usa,nevada,hhtOil,2025,capaConvResi,6.0867,
usa,nevada,hhtOil,2030,capaConvResi,4.5621,
usa,nevada,hhtOil,2035,capaConvResi,3.426,
usa,newHampshire,hhtOil,2020,capaConvResi,9.8246,
usa,newHampshire,hhtOil,2025,capaConvResi,7.3567,
usa,newHampshire,hhtOil,2030,capaConvResi,5.5293,
usa,newHampshire,hhtOil,2035,capaConvResi,4.1392,
usa,newJersey,hhtOil,2020,capaConvResi,25.369,
usa,newJersey,hhtOil,2025,capaConvResi,19.0253,
usa,newJersey,hhtOil,2030,capaConvResi,14.2675,
usa,newJersey,hhtOil,2035,capaConvResi,10.7007,
usa,newMexico,hhtOil,2020,capaConvResi,6.8433,
usa,newMexico,hhtOil,2025,capaConvResi,5.131,
usa,newMexico,hhtOil,2030,capaConvResi,3.8483,
usa,newMexico,hhtOil,2035,capaConvResi,2.8833,
usa,newYork,hhtOil,2020,capaConvResi,49.7029,
usa,newYork,hhtOil,2025,capaConvResi,37.2802,
usa,newYork,hhtOil,2030,capaConvResi,27.9587,
usa,newYork,hhtOil,2035,capaConvResi,20.972,
usa,northCarolina,hhtOil,2020,capaConvResi,38.9021,
usa,northCarolina,hhtOil,2025,capaConvResi,29.1766,
usa,northCarolina,hhtOil,2030,capaConvResi,21.8795,
usa,northCarolina,hhtOil,2035,capaConvResi,16.4096,
usa,northDakota,hhtOil,2020,capaConvResi,6.576,
usa,northDakota,hhtOil,2025,capaConvResi,4.932,
usa,northDakota,hhtOil,2030,capaConvResi,3.699,
usa,northDakota,hhtOil,2035,capaConvResi,2.7712,
usa,ohio,hhtOil,2020,capaConvResi,42.8978,
usa,ohio,hhtOil,2025,capaConvResi,32.1778,
usa,ohio,hhtOil,2030,capaConvResi,24.1333,
usa,ohio,hhtOil,2035,capaConvResi,18.0985,
usa,oklahoma,hhtOil,2020,capaConvResi,20.0492,
usa,oklahoma,hhtOil,2025,capaConvResi,15.0384,
usa,oklahoma,hhtOil,2030,capaConvResi,11.2774,
usa,oklahoma,hhtOil,2035,capaConvResi,8.4595,
usa,oregon,hhtOil,2020,capaConvResi,20.8165,
usa,oregon,hhtOil,2025,capaConvResi,15.6109,
usa,oregon,hhtOil,2030,capaConvResi,11.7082,
usa,oregon,hhtOil,2035,capaConvResi,8.7841,
usa,pennsylvania,hhtOil,2020,capaConvResi,28.5559,
usa,pennsylvania,hhtOil,2025,capaConvResi,21.417,
usa,pennsylvania,hhtOil,2030,capaConvResi,16.0608,
usa,pennsylvania,hhtOil,2035,capaConvResi,12.0466,
usa,rhodeIsland,hhtOil,2020,capaConvResi,6.8111,
usa,rhodeIsland,hhtOil,2025,capaConvResi,5.1204,
usa,rhodeIsland,hhtOil,2030,capaConvResi,3.8323,
usa,rhodeIsland,hhtOil,2035,capaConvResi,2.8823,
usa,southCarolina,hhtOil,2020,capaConvResi,14.5294,
usa,southCarolina,hhtOil,2025,capaConvResi,10.9,
usa,southCarolina,hhtOil,2030,capaConvResi,8.1736,
usa,southCarolina,hhtOil,2035,capaConvResi,6.1317,
usa,southDakota,hhtOil,2020,capaConvResi,2.6007,
usa,southDakota,hhtOil,2025,capaConvResi,1.9536,
usa,southDakota,hhtOil,2030,capaConvResi,1.4621,
usa,southDakota,hhtOil,2035,capaConvResi,1.095,
usa,tennessee,hhtOil,2020,capaConvResi,18.6451,
usa,tennessee,hhtOil,2025,capaConvResi,13.9809,
usa,tennessee,hhtOil,2030,capaConvResi,10.4886,
usa,tennessee,hhtOil,2035,capaConvResi,7.868,
usa,texas,hhtOil,2020,capaConvResi,197.3556,
usa,texas,hhtOil,2025,capaConvResi,148.0152,
usa,texas,hhtOil,2030,capaConvResi,111.0129,
usa,texas,hhtOil,2035,capaConvResi,83.2597,
usa,utah,hhtOil,2020,capaConvResi,10.3226,
usa,utah,hhtOil,2025,capaConvResi,7.7435,
usa,utah,hhtOil,2030,capaConvResi,5.8061,
usa,utah,hhtOil,2035,capaConvResi,4.3517,
usa,vermont,hhtOil,2020,capaConvResi,4.1303,
usa,vermont,hhtOil,2025,capaConvResi,3.0944,
usa,vermont,hhtOil,2030,capaConvResi,2.3275,
usa,vermont,hhtOil,2035,capaConvResi,1.749,
usa,virginia,hhtOil,2020,capaConvResi,23.1012,
usa,virginia,hhtOil,2025,capaConvResi,17.323,
usa,virginia,hhtOil,2030,capaConvResi,12.9952,
usa,virginia,hhtOil,2035,capaConvResi,9.7464,
usa,washington,hhtOil,2020,capaConvResi,25.2342,
usa,washington,hhtOil,2025,capaConvResi,18.9242,
usa,washington,hhtOil,2030,capaConvResi,14.1931,
usa,washington,hhtOil,2035,capaConvResi,10.6463,
usa,westVirginia,hhtOil,2020,capaConvResi,8.9405,
usa,westVirginia,hhtOil,2025,capaConvResi,6.7025,
usa,westVirginia,hhtOil,2030,capaConvResi,5.0298,
usa,westVirginia,hhtOil,2035,capaConvResi,3.7694,
usa,wisconsin,hhtOil,2020,capaConvResi,22.2778,
usa,wisconsin,hhtOil,2025,capaConvResi,16.7069,
usa,wisconsin,hhtOil,2030,capaConvResi,12.5332,
usa,wisconsin,hhtOil,2035,capaConvResi,9.3969,
usa,wyoming,hhtOil,2020,capaConvResi,7.9424,
usa,wyoming,hhtOil,2025,capaConvResi,5.9602,
usa,wyoming,hhtOil,2030,capaConvResi,4.4668,
usa,wyoming,hhtOil,2035,capaConvResi,3.3535,
usa,alabama,pBiomass_,2020,capaConvResi,0.1861,
usa,alabama,pBiomass_,2025,capaConvResi,0.1401,
usa,alabama,pBiomass_,2030,capaConvResi,0.1051,
usa,alabama,pBiomass_,2035,capaConvResi,0.0791,
usa,arizona,pBiomass_,2020,capaConvResi,0.0691,
usa,arizona,pBiomass_,2025,capaConvResi,0.0521,
usa,arizona,pBiomass_,2030,capaConvResi,0.0391,
usa,arizona,pBiomass_,2035,capaConvResi,0.0291,
usa,california,pBiomass_,2020,capaConvResi,1.9711,
usa,california,pBiomass_,2025,capaConvResi,1.4781,
usa,california,pBiomass_,2030,capaConvResi,1.1081,
usa,california,pBiomass_,2035,capaConvResi,0.8311,
usa,colorado,pBiomass_,2020,capaConvResi,0.0341,
usa,connecticut,pBiomass_,2020,capaConvResi,0.4811,
usa,connecticut,pBiomass_,2025,capaConvResi,0.3611,
usa,connecticut,pBiomass_,2030,capaConvResi,0.2711,
usa,connecticut,pBiomass_,2035,capaConvResi,0.2031,
usa,florida,pBiomass_,2020,capaConvResi,1.8021,
usa,florida,pBiomass_,2025,capaConvResi,1.3521,
usa,florida,pBiomass_,2030,capaConvResi,1.0141,
usa,florida,pBiomass_,2035,capaConvResi,0.7601,
usa,georgia,pBiomass_,2020,capaConvResi,0.2601,
usa,georgia,pBiomass_,2025,capaConvResi,0.1951,
usa,georgia,pBiomass_,2030,capaConvResi,0.1461,
usa,georgia,pBiomass_,2035,capaConvResi,0.1101,
usa,iowa,pBiomass_,2020,capaConvResi,0.0301,
usa,idaho,pBiomass_,2020,capaConvResi,0.0491,
usa,idaho,pBiomass_,2025,capaConvResi,0.0371,
usa,idaho,pBiomass_,2030,capaConvResi,0.0281,
usa,illinois,pBiomass_,2020,capaConvResi,0.2321,
usa,illinois,pBiomass_,2025,capaConvResi,0.1741,
usa,illinois,pBiomass_,2030,capaConvResi,0.1301,
usa,illinois,pBiomass_,2035,capaConvResi,0.0981,
usa,indiana,pBiomass_,2020,capaConvResi,0.1181,
usa,indiana,pBiomass_,2025,capaConvResi,0.0881,
usa,indiana,pBiomass_,2030,capaConvResi,0.0661,
usa,indiana,pBiomass_,2035,capaConvResi,0.0501,
usa,kentucky,pBiomass_,2020,capaConvResi,0.0341,
usa,kentucky,pBiomass_,2025,capaConvResi,0.0251,
usa,louisiana,pBiomass_,2020,capaConvResi,0.1421,
usa,louisiana,pBiomass_,2025,capaConvResi,0.1061,
usa,louisiana,pBiomass_,2030,capaConvResi,0.0801,
usa,louisiana,pBiomass_,2035,capaConvResi,0.0601,
usa,massachusetts,pBiomass_,2020,capaConvResi,0.6481,
usa,massachusetts,pBiomass_,2025,capaConvResi,0.4861,
usa,massachusetts,pBiomass_,2030,capaConvResi,0.3651,
usa,massachusetts,pBiomass_,2035,capaConvResi,0.2731,
usa,maryland,pBiomass_,2020,capaConvResi,0.2931,
usa,maryland,pBiomass_,2025,capaConvResi,0.2201,
usa,maryland,pBiomass_,2030,capaConvResi,0.1651,
usa,maryland,pBiomass_,2035,capaConvResi,0.1241,
usa,maine,pBiomass_,2020,capaConvResi,0.5091,
usa,maine,pBiomass_,2025,capaConvResi,0.3821,
usa,maine,pBiomass_,2030,capaConvResi,0.2861,
usa,maine,pBiomass_,2035,capaConvResi,0.2151,
usa,michigan,pBiomass_,2020,capaConvResi,0.7451,
usa,michigan,pBiomass_,2025,capaConvResi,0.5591,
usa,michigan,pBiomass_,2030,capaConvResi,0.4191,
usa,michigan,pBiomass_,2035,capaConvResi,0.3141,
usa,minnesota,pBiomass_,2020,capaConvResi,0.4321,
usa,minnesota,pBiomass_,2025,capaConvResi,0.3241,
usa,minnesota,pBiomass_,2030,capaConvResi,0.2431,
usa,minnesota,pBiomass_,2035,capaConvResi,0.1821,
usa,missouri,pBiomass_,2020,capaConvResi,0.0331,
usa,northCarolina,pBiomass_,2020,capaConvResi,0.3861,
usa,northCarolina,pBiomass_,2025,capaConvResi,0.2901,
usa,northCarolina,pBiomass_,2030,capaConvResi,0.2171,
usa,northCarolina,pBiomass_,2035,capaConvResi,0.1631,
usa,newHampshire,pBiomass_,2020,capaConvResi,0.5171,
usa,newHampshire,pBiomass_,2025,capaConvResi,0.3881,
usa,newHampshire,pBiomass_,2030,capaConvResi,0.2911,
usa,newHampshire,pBiomass_,2035,capaConvResi,0.2181,
usa,newJersey,pBiomass_,2020,capaConvResi,0.4581,
usa,newJersey,pBiomass_,2025,capaConvResi,0.3441,
usa,newJersey,pBiomass_,2030,capaConvResi,0.2581,
usa,newJersey,pBiomass_,2035,capaConvResi,0.1931,
usa,newYork,pBiomass_,2020,capaConvResi,0.9481,
usa,newYork,pBiomass_,2025,capaConvResi,0.7111,
usa,newYork,pBiomass_,2030,capaConvResi,0.5331,
usa,newYork,pBiomass_,2035,capaConvResi,0.4001,
usa,ohio,pBiomass_,2020,capaConvResi,0.1691,
usa,ohio,pBiomass_,2025,capaConvResi,0.1271,
usa,ohio,pBiomass_,2030,capaConvResi,0.0951,
usa,ohio,pBiomass_,2035,capaConvResi,0.0711,
usa,oregon,pBiomass_,2020,capaConvResi,0.2331,
usa,oregon,pBiomass_,2025,capaConvResi,0.1751,
usa,oregon,pBiomass_,2030,capaConvResi,0.1311,
usa,oregon,pBiomass_,2035,capaConvResi,0.0981,
usa,pennsylvania,pBiomass_,2020,capaConvResi,0.8931,
usa,pennsylvania,pBiomass_,2025,capaConvResi,0.6701,
usa,pennsylvania,pBiomass_,2030,capaConvResi,0.5021,
usa,pennsylvania,pBiomass_,2035,capaConvResi,0.3771,
usa,rhodeIsland,pBiomass_,2020,capaConvResi,0.0771,
usa,rhodeIsland,pBiomass_,2025,capaConvResi,0.0581,
usa,rhodeIsland,pBiomass_,2030,capaConvResi,0.0431,
usa,rhodeIsland,pBiomass_,2035,capaConvResi,0.0321,
usa,southCarolina,pBiomass_,2020,capaConvResi,0.1701,
usa,southCarolina,pBiomass_,2025,capaConvResi,0.1271,
usa,southCarolina,pBiomass_,2030,capaConvResi,0.0961,
usa,southCarolina,pBiomass_,2035,capaConvResi,0.0721,
usa,tennessee,pBiomass_,2020,capaConvResi,0.0281,
usa,texas,pBiomass_,2020,capaConvResi,0.6091,
usa,texas,pBiomass_,2025,capaConvResi,0.4571,
usa,texas,pBiomass_,2030,capaConvResi,0.3421,
usa,texas,pBiomass_,2035,capaConvResi,0.2571,
usa,utah,pBiomass_,2020,capaConvResi,0.0261,
usa,virginia,pBiomass_,2020,capaConvResi,1.0971,
usa,virginia,pBiomass_,2025,capaConvResi,0.8231,
usa,virginia,pBiomass_,2030,capaConvResi,0.6171,
usa,virginia,pBiomass_,2035,capaConvResi,0.4631,
usa,vermont,pBiomass_,2020,capaConvResi,0.1601,
usa,vermont,pBiomass_,2025,capaConvResi,0.1201,
usa,vermont,pBiomass_,2030,capaConvResi,0.0901,
usa,vermont,pBiomass_,2035,capaConvResi,0.0681,
usa,washington,pBiomass_,2020,capaConvResi,0.2341,
usa,washington,pBiomass_,2025,capaConvResi,0.1761,
usa,washington,pBiomass_,2030,capaConvResi,0.1321,
usa,washington,pBiomass_,2035,capaConvResi,0.0991,
usa,wisconsin,pBiomass_,2020,capaConvResi,0.3761,
usa,wisconsin,pBiomass_,2025,capaConvResi,0.2821,
usa,wisconsin,pBiomass_,2030,capaConvResi,0.2121,
usa,wisconsin,pBiomass_,2035,capaConvResi,0.1591,
usa,alabama,pHardcoal,2020,capaConvResi,12.4554,
usa,alabama,pHardcoal,2025,capaConvResi,9.3418,
usa,alabama,pHardcoal,2030,capaConvResi,7.0066,
usa,alabama,pHardcoal,2035,capaConvResi,5.2545,
usa,alabama,pHardcoal,2040,capaConvResi,3.9407,
usa,alabama,pHardcoal,2045,capaConvResi,2.9557,
usa,alabama,pHardcoal,2050,capaConvResi,2.217,
usa,arkansas,pHardcoal,2020,capaConvResi,7.2666,
usa,arkansas,pHardcoal,2025,capaConvResi,5.4497,
usa,arkansas,pHardcoal,2030,capaConvResi,4.0873,
usa,arkansas,pHardcoal,2035,capaConvResi,3.0651,
usa,arkansas,pHardcoal,2040,capaConvResi,2.2988,
usa,arkansas,pHardcoal,2045,capaConvResi,1.7245,
usa,arkansas,pHardcoal,2050,capaConvResi,1.2936,
usa,arizona,pHardcoal,2020,capaConvResi,8.4994,
usa,arizona,pHardcoal,2025,capaConvResi,6.3748,
usa,arizona,pHardcoal,2030,capaConvResi,4.7807,
usa,arizona,pHardcoal,2035,capaConvResi,3.5859,
usa,arizona,pHardcoal,2040,capaConvResi,2.6893,
usa,arizona,pHardcoal,2045,capaConvResi,2.017,
usa,arizona,pHardcoal,2050,capaConvResi,1.5123,
usa,colorado,pHardcoal,2020,capaConvResi,7.3783,
usa,colorado,pHardcoal,2025,capaConvResi,5.534,
usa,colorado,pHardcoal,2030,capaConvResi,4.1505,
usa,colorado,pHardcoal,2035,capaConvResi,3.1129,
usa,colorado,pHardcoal,2040,capaConvResi,2.3345,
usa,colorado,pHardcoal,2045,capaConvResi,1.7513,
usa,colorado,pHardcoal,2050,capaConvResi,1.3131,
usa,connecticut,pHardcoal,2020,capaConvResi,0.5298,
usa,connecticut,pHardcoal,2025,capaConvResi,0.397,
usa,connecticut,pHardcoal,2030,capaConvResi,0.2981,
usa,connecticut,pHardcoal,2035,capaConvResi,0.2236,
usa,connecticut,pHardcoal,2040,capaConvResi,0.1677,
usa,connecticut,pHardcoal,2045,capaConvResi,0.1256,
usa,connecticut,pHardcoal,2050,capaConvResi,0.094,
usa,delaware,pHardcoal,2020,capaConvResi,0.5897,
usa,delaware,pHardcoal,2025,capaConvResi,0.4423,
usa,delaware,pHardcoal,2030,capaConvResi,0.3322,
usa,delaware,pHardcoal,2035,capaConvResi,0.2487,
usa,delaware,pHardcoal,2040,capaConvResi,0.1864,
usa,delaware,pHardcoal,2045,capaConvResi,0.1402,
usa,delaware,pHardcoal,2050,capaConvResi,0.1054,
usa,florida,pHardcoal,2020,capaConvResi,14.6133,
usa,florida,pHardcoal,2025,capaConvResi,10.9602,
usa,florida,pHardcoal,2030,capaConvResi,8.2199,
usa,florida,pHardcoal,2035,capaConvResi,6.165,
usa,florida,pHardcoal,2040,capaConvResi,4.6235,
usa,florida,pHardcoal,2045,capaConvResi,3.4677,
usa,florida,pHardcoal,2050,capaConvResi,2.601,
usa,georgia,pHardcoal,2020,capaConvResi,13.604,
usa,georgia,pHardcoal,2025,capaConvResi,10.2028,
usa,georgia,pHardcoal,2030,capaConvResi,7.6521,
usa,georgia,pHardcoal,2035,capaConvResi,5.7389,
usa,georgia,pHardcoal,2040,capaConvResi,4.3044,
usa,georgia,pHardcoal,2045,capaConvResi,3.2287,
usa,georgia,pHardcoal,2050,capaConvResi,2.4211,
usa,iowa,pHardcoal,2020,capaConvResi,6.1528,
usa,iowa,pHardcoal,2025,capaConvResi,4.6146,
usa,iowa,pHardcoal,2030,capaConvResi,3.4612,
usa,iowa,pHardcoal,2035,capaConvResi,2.5961,
usa,iowa,pHardcoal,2040,capaConvResi,1.9473,
usa,iowa,pHardcoal,2045,capaConvResi,1.4605,
usa,iowa,pHardcoal,2050,capaConvResi,1.0952,
usa,illinois,pHardcoal,2020,capaConvResi,21.6311,
usa,illinois,pHardcoal,2025,capaConvResi,16.2235,
usa,illinois,pHardcoal,2030,capaConvResi,12.1679,
usa,illinois,pHardcoal,2035,capaConvResi,9.1255,
usa,illinois,pHardcoal,2040,capaConvResi,6.8446,
usa,illinois,pHardcoal,2045,capaConvResi,5.133,
usa,illinois,pHardcoal,2050,capaConvResi,3.85,
usa,indiana,pHardcoal,2020,capaConvResi,25.089,
usa,indiana,pHardcoal,2025,capaConvResi,18.8172,
usa,indiana,pHardcoal,2030,capaConvResi,14.1127,
usa,indiana,pHardcoal,2035,capaConvResi,10.5843,
usa,indiana,pHardcoal,2040,capaConvResi,7.9381,
usa,indiana,pHardcoal,2045,capaConvResi,5.9536,
usa,indiana,pHardcoal,2050,capaConvResi,4.4656,
usa,kansas,pHardcoal,2020,capaConvResi,6.5505,
usa,kansas,pHardcoal,2025,capaConvResi,4.9127,
usa,kansas,pHardcoal,2030,capaConvResi,3.6847,
usa,kansas,pHardcoal,2035,capaConvResi,2.7638,
usa,kansas,pHardcoal,2040,capaConvResi,2.0728,
usa,kansas,pHardcoal,2045,capaConvResi,1.5544,
usa,kansas,pHardcoal,2050,capaConvResi,1.1656,
usa,kentucky,pHardcoal,2020,capaConvResi,18.9897,
usa,kentucky,pHardcoal,2025,capaConvResi,14.2423,
usa,kentucky,pHardcoal,2030,capaConvResi,10.6815,
usa,kentucky,pHardcoal,2035,capaConvResi,8.011,
usa,kentucky,pHardcoal,2040,capaConvResi,6.0086,
usa,kentucky,pHardcoal,2045,capaConvResi,4.5061,
usa,kentucky,pHardcoal,2050,capaConvResi,3.3794,
usa,louisiana,pHardcoal,2020,capaConvResi,3.2441,
usa,louisiana,pHardcoal,2025,capaConvResi,2.4325,
usa,louisiana,pHardcoal,2030,capaConvResi,1.825,
usa,louisiana,pHardcoal,2035,capaConvResi,1.3681,
usa,louisiana,pHardcoal,2040,capaConvResi,1.0263,
usa,louisiana,pHardcoal,2045,capaConvResi,0.7696,
usa,louisiana,pHardcoal,2050,capaConvResi,0.5776,
usa,massachusetts,pHardcoal,2020,capaConvResi,1.4896,
usa,massachusetts,pHardcoal,2025,capaConvResi,1.117,
usa,massachusetts,pHardcoal,2030,capaConvResi,0.8376,
usa,massachusetts,pHardcoal,2035,capaConvResi,0.6286,
usa,massachusetts,pHardcoal,2040,capaConvResi,0.4715,
usa,massachusetts,pHardcoal,2045,capaConvResi,0.3532,
usa,massachusetts,pHardcoal,2050,capaConvResi,0.2649,
usa,maryland,pHardcoal,2020,capaConvResi,6.3999,
usa,maryland,pHardcoal,2025,capaConvResi,4.8001,
usa,maryland,pHardcoal,2030,capaConvResi,3.5997,
usa,maryland,pHardcoal,2035,capaConvResi,2.6998,
usa,maryland,pHardcoal,2040,capaConvResi,2.0251,
usa,maryland,pHardcoal,2045,capaConvResi,1.5188,
usa,maryland,pHardcoal,2050,capaConvResi,1.1389,
usa,michigan,pHardcoal,2020,capaConvResi,14.8344,
usa,michigan,pHardcoal,2025,capaConvResi,11.1254,
usa,michigan,pHardcoal,2030,capaConvResi,8.3439,
usa,michigan,pHardcoal,2035,capaConvResi,6.2581,
usa,michigan,pHardcoal,2040,capaConvResi,4.694,
usa,michigan,pHardcoal,2045,capaConvResi,3.5203,
usa,michigan,pHardcoal,2050,capaConvResi,2.6398,
usa,minnesota,pHardcoal,2020,capaConvResi,3.85,
usa,minnesota,pHardcoal,2025,capaConvResi,2.8869,
usa,minnesota,pHardcoal,2030,capaConvResi,2.1652,
usa,minnesota,pHardcoal,2035,capaConvResi,1.6241,
usa,minnesota,pHardcoal,2040,capaConvResi,1.2183,
usa,minnesota,pHardcoal,2045,capaConvResi,0.9137,
usa,minnesota,pHardcoal,2050,capaConvResi,0.6853,
usa,missouri,pHardcoal,2020,capaConvResi,17.0506,
usa,missouri,pHardcoal,2025,capaConvResi,12.7883,
usa,missouri,pHardcoal,2030,capaConvResi,9.5913,
usa,missouri,pHardcoal,2035,capaConvResi,7.1929,
usa,missouri,pHardcoal,2040,capaConvResi,5.3947,
usa,missouri,pHardcoal,2045,capaConvResi,4.046,
usa,missouri,pHardcoal,2050,capaConvResi,3.0343,
usa,mississippi,pHardcoal,2020,capaConvResi,1.9821,
usa,mississippi,pHardcoal,2025,capaConvResi,1.4864,
usa,mississippi,pHardcoal,2030,capaConvResi,1.1146,
usa,mississippi,pHardcoal,2035,capaConvResi,0.836,
usa,mississippi,pHardcoal,2040,capaConvResi,0.627,
usa,mississippi,pHardcoal,2045,capaConvResi,0.4707,
usa,mississippi,pHardcoal,2050,capaConvResi,0.3524,
usa,montana,pHardcoal,2020,capaConvResi,3.223,
usa,montana,pHardcoal,2025,capaConvResi,2.4171,
usa,montana,pHardcoal,2030,capaConvResi,1.8128,
usa,montana,pHardcoal,2035,capaConvResi,1.36,
usa,montana,pHardcoal,2040,capaConvResi,1.0198,
usa,montana,pHardcoal,2045,capaConvResi,0.7647,
usa,montana,pHardcoal,2050,capaConvResi,0.5735,
usa,northCarolina,pHardcoal,2020,capaConvResi,14.5987,
usa,northCarolina,pHardcoal,2025,capaConvResi,10.9488,
usa,northCarolina,pHardcoal,2030,capaConvResi,8.2118,
usa,northCarolina,pHardcoal,2035,capaConvResi,6.1585,
usa,northCarolina,pHardcoal,2040,capaConvResi,4.6195,
usa,northCarolina,pHardcoal,2045,capaConvResi,3.4644,
